Open,High,Low,Close,Volume
26400.0,26540.0,26180.0,26440.0,9079800
3780.0,3810.0,3700.0,3710.0,41235000
68700.0,69600.0,68300.0,68800.0,24172015
71600.0,71600.0,70200.0,70200.0,12667743
12180.0,12200.0,12040.0,12140.0,21574750
15480.0,15480.0,15120.0,15340.0,12568850
11320.0,11360.0,11180.0,11240.0,18800050
21240.0,21540.0,21140.0,21160.0,10923900
25700.0,25760.0,25480.0,25600.0,9058900
28860.0,29800.0,28700.0,29400.0,10582600
27020.0,27900.0,27020.0,27800.0,19098800
19460.0,19460.0,19020.0,19200.0,20984650
13060.0,13120.0,12960.0,13000.0,10533050
9060.0,9180.0,9060.0,9160.0,26600000
46250.0,46550.0,45900.0,46150.0,7222471
74000.0,74000.0,74000.0,74000.0,0
12200.0,12560.0,12020.0,12280.0,26142050
50020.0,50020.0,49060.0,49620.0,11053050
7340.0,7410.0,7220.0,7220.0,22770000
9010.0,9010.0,9010.0,9010.0,0
45780.0,45800.0,44520.0,44620.0,22685700
12920.0,13120.0,12860.0,13060.0,19369350
11760.0,11840.0,11700.0,11740.0,22394000
5990.0,6030.0,5870.0,5980.0,42135000
4380.0,4420.0,4340.0,4410.0,18915000
7780.0,7840.0,7540.0,7550.0,30425000
3850.0,3860.0,3780.0,3840.0,35665000
12280.0,12700.0,12280.0,12560.0,25337350
9400.0,9540.0,9360.0,9540.0,18955000
4000.0,4040.0,3920.0,3960.0,40805000
23260.0,23420.0,22600.0,22780.0,10805950
7720.0,7750.0,7470.0,7470.0,42435000
22700.0,22840.0,22420.0,22540.0,17720700
17360.0,17600.0,17300.0,17580.0,13968500
47400.0,47600.0,46550.0,47000.0,22784682
52540.0,52560.0,51420.0,51620.0,10013500
9860.0,10020.0,9850.0,9970.0,25435000
80200.0,80400.0,79700.0,80300.0,18226325
44000.0,44300.0,43700.0,44000.0,10202544
11680.0,11720.0,11580.0,11620.0,17356150
26280.0,26380.0,25980.0,26060.0,13619550
52500.0,52640.0,51780.0,52120.0,9850400
45050.0,45500.0,44350.0,45500.0,16215017
16000.0,16580.0,15960.0,16500.0,25779150
25880.0,26660.0,25800.0,26500.0,27677800
6320.0,7120.0,6180.0,6800.0,90260000
6300.0,6460.0,5860.0,6000.0,60615000
6290.0,6370.0,6180.0,6230.0,32670000
16540.0,16640.0,16420.0,16560.0,13571500
25580.0,25800.0,25320.0,25640.0,10939750
7180.0,7180.0,6840.0,6850.0,28895000
26700.0,26700.0,26180.0,26400.0,9626850
27700.0,28360.0,27580.0,28200.0,18352850
11440.0,11500.0,11260.0,11280.0,17867300
14000.0,14100.0,13900.0,13940.0,16666750
9400.0,9840.0,9280.0,9770.0,45906950
23820.0,24180.0,23820.0,24120.0,17278300
14420.0,14440.0,14000.0,14140.0,33844600
38960.0,39100.0,38060.0,38220.0,9296850
7100.0,7250.0,7040.0,7240.0,13000000
13820.0,13900.0,13620.0,13760.0,18272550
25340.0,25460.0,24980.0,25100.0,10857700
9200.0,9200.0,9200.0,9200.0,0
73500.0,73800.0,73100.0,73400.0,18486672
8820.0,8850.0,8680.0,8790.0,22675000
31800.0,32300.0,31700.0,31960.0,11762700
24660.0,24920.0,24460.0,24500.0,10164250
8360.0,8510.0,8350.0,8480.0,38780000
40580.0,40800.0,40080.0,40280.0,21148850
51020.0,52000.0,51000.0,51760.0,12713250
3360.0,3460.0,3320.0,3430.0,59745000
26580.0,26580.0,26200.0,26520.0,8616750
16100.0,16160.0,15920.0,15920.0,13026700
17480.0,17980.0,17340.0,17820.0,21477600
81000.0,82400.0,81000.0,81700.0,15710336
10180.0,10480.0,10140.0,10420.0,26945000
29600.0,29880.0,29560.0,29800.0,9960100
36860.0,37820.0,36320.0,36660.0,16611500
27880.0,27900.0,27280.0,27420.0,16061600
9680.0,9700.0,9600.0,9610.0,24125000
29400.0,29780.0,29400.0,29660.0,9107550
22580.0,22660.0,22160.0,22360.0,18001300
13900.0,14040.0,13780.0,14000.0,19430800
28000.0,28000.0,27540.0,27720.0,12858750
11900.0,11900.0,11700.0,11740.0,20716650
30400.0,31140.0,30220.0,30780.0,14985600
30040.0,30240.0,29920.0,29940.0,12288850
10520.0,10520.0,10180.0,10260.0,40471500
32600.0,32800.0,32120.0,32320.0,10341850
16340.0,16360.0,16120.0,16120.0,10616650
52100.0,52100.0,51100.0,51320.0,11333700
31300.0,32040.0,30760.0,31800.0,12785200
5610.0,5740.0,5600.0,5720.0,29220000
6390.0,6450.0,6350.0,6380.0,31175000
12700.0,13040.0,12680.0,12920.0,28582500
46100.0,47000.0,46000.0,46900.0,7374946
59700.0,60100.0,59000.0,59000.0,19285354
15100.0,15120.0,14600.0,14620.0,13853900
38120.0,38580.0,37880.0,38160.0,11048750
42700.0,44520.0,41960.0,43840.0,23032250
56400.0,57500.0,56000.0,57400.0,20489076
10480.0,10600.0,10400.0,10600.0,12645000
30020.0,30480.0,29940.0,30060.0,15511100
10980.0,11300.0,10960.0,11200.0,23125950
10840.0,10840.0,10720.0,10800.0,18275000
28920.0,29000.0,28620.0,28900.0,8948250
11480.0,11540.0,11360.0,11420.0,25104600
48900.0,49100.0,48650.0,48850.0,6206035
10980.0,11460.0,10940.0,11400.0,58695000
47500.0,47780.0,47120.0,47220.0,6805550
26900.0,26940.0,26360.0,26900.0,17943850
14400.0,14720.0,14320.0,14500.0,26531750
11120.0,11280.0,11000.0,11100.0,47555000
11100.0,11240.0,11060.0,11100.0,16480000
49000.0,49200.0,48500.0,49200.0,18070225
49000.0,49300.0,47700.0,47800.0,42185129
42900.0,43100.0,42500.0,43050.0,8367091
28000.0,28000.0,27540.0,27560.0,6519350
3300.0,3430.0,3260.0,3400.0,52305000
59100.0,59700.0,57800.0,58200.0,20830381
5790.0,5800.0,5520.0,5540.0,28605000
6680.0,6730.0,6580.0,6600.0,71515000
9180.0,9180.0,9180.0,9180.0,0
55980.0,56200.0,55620.0,55960.0,7952950
76800.0,77600.0,76600.0,77300.0,12861180
57600.0,58300.0,57500.0,57800.0,17774291
8770.0,8890.0,8620.0,8700.0,33973750
3790.0,3790.0,3640.0,3640.0,31410000
10980.0,11220.0,10960.0,11100.0,24570000
9500.0,9950.0,9480.0,9790.0,49042900
46600.0,47920.0,46580.0,47420.0,19406450
11560.0,11580.0,11320.0,11320.0,28822950
3790.0,3800.0,3700.0,3720.0,40985000
11820.0,11940.0,11800.0,11880.0,8896300
27800.0,28000.0,27180.0,27320.0,15697300
18560.0,18680.0,18300.0,18660.0,15382350
46650.0,46950.0,46600.0,46800.0,8819393
13280.0,13360.0,13120.0,13200.0,16985900
35920.0,36400.0,35840.0,36240.0,7615200
3490.0,3520.0,3160.0,3200.0,139960000
7160.0,7210.0,7070.0,7100.0,15605000
8000.0,8070.0,7980.0,8040.0,24525000
29900.0,30900.0,29880.0,30700.0,39088550
27940.0,27940.0,27480.0,27940.0,10761750
11340.0,11460.0,11340.0,11340.0,31505450
51060.0,51780.0,51040.0,51780.0,8454100
54300.0,54400.0,52000.0,52100.0,45707281
8840.0,8930.0,8800.0,8860.0,17780000
12860.0,12920.0,12740.0,12820.0,9770000
11600.0,11740.0,11540.0,11740.0,16641000
3780.0,3800.0,3720.0,3720.0,44515000
16920.0,17020.0,16640.0,16840.0,10343550
23260.0,23720.0,23260.0,23420.0,12888150
16400.0,16500.0,16360.0,16500.0,16007500
12300.0,12300.0,12100.0,12180.0,17791800
14820.0,14960.0,14720.0,14840.0,12629600
25460.0,26020.0,25280.0,25280.0,44377800
50020.0,54140.0,49600.0,49900.0,64681300
30960.0,30960.0,30140.0,30660.0,11913550
27760.0,28160.0,27480.0,27900.0,17359450
51200.0,51480.0,50900.0,51220.0,11838800
12360.0,12380.0,12200.0,12200.0,12565450
36260.0,36300.0,35980.0,36180.0,6354600
9880.0,9990.0,9880.0,9960.0,18145000
5540.0,5600.0,5420.0,5540.0,49955000
42500.0,43000.0,42350.0,42650.0,8066669
25920.0,25980.0,25740.0,25840.0,8834400
15500.0,15620.0,15460.0,15620.0,12264950
45200.0,45800.0,45200.0,45500.0,6085066
12980.0,13040.0,12520.0,12520.0,31223850
15020.0,15200.0,14820.0,15040.0,14649850
10860.0,11040.0,10720.0,10880.0,24418850
26800.0,27040.0,26600.0,26700.0,10214450
24920.0,25420.0,24920.0,25320.0,6034650
38300.0,39200.0,38300.0,38900.0,11042101
6000.0,6110.0,5660.0,6110.0,74195000
13920.0,13940.0,13500.0,13500.0,25826000
9980.0,10080.0,9910.0,10060.0,18545000
51300.0,51500.0,50800.0,51200.0,8663880
16560.0,16600.0,16220.0,16260.0,18189050
26780.0,26860.0,26780.0,26860.0,6257000
3280.0,3410.0,3280.0,3380.0,37970000
47960.0,48080.0,47720.0,47960.0,11455800
25300.0,25640.0,25180.0,25400.0,6978350
12540.0,12560.0,12220.0,12280.0,19676500
31940.0,31980.0,31240.0,31340.0,10534000
83200.0,83200.0,82100.0,82100.0,15596759
6000.0,6160.0,5940.0,5940.0,49545000
13540.0,13880.0,13360.0,13840.0,23698600
24760.0,24760.0,24560.0,24680.0,14558250
12000.0,12180.0,12000.0,12100.0,17044900
9690.0,9720.0,9220.0,9260.0,29588450
30260.0,30340.0,29960.0,30000.0,13822250
49000.0,49000.0,47120.0,47780.0,15540800
32120.0,32260.0,31760.0,31780.0,10477500
17720.0,18020.0,17660.0,17700.0,27616100
47250.0,47250.0,46150.0,46650.0,8507909
26900.0,26900.0,26620.0,26780.0,11081000
51460.0,51720.0,49980.0,50400.0,18013600
41300.0,41420.0,40900.0,40900.0,11762900
26920.0,26980.0,26740.0,26780.0,10976350
22920.0,22940.0,22720.0,22940.0,12968800
6820.0,6910.0,6780.0,6860.0,35695000
8600.0,8880.0,8530.0,8570.0,46480000
9120.0,9200.0,9080.0,9170.0,20145000
25380.0,25820.0,25360.0,25700.0,9211700
9900.0,9970.0,9830.0,9830.0,21855000
30540.0,30600.0,30200.0,30560.0,9244000
15200.0,15200.0,14400.0,14400.0,49244500
6490.0,6600.0,6480.0,6600.0,17320000
21360.0,21480.0,21000.0,21340.0,27947600
30200.0,30200.0,29400.0,29400.0,13225800
25640.0,26000.0,25640.0,25980.0,8598600
11400.0,11420.0,11240.0,11360.0,14250000
46950.0,47950.0,46700.0,47650.0,12193231
15420.0,15460.0,15260.0,15420.0,9713550
30300.0,30760.0,30160.0,30540.0,9244750
6040.0,6130.0,5990.0,6100.0,32040000
13360.0,13400.0,13160.0,13280.0,19383250
81800.0,82100.0,81500.0,81900.0,14154882
29280.0,29560.0,29140.0,29220.0,7798600
45780.0,46360.0,45500.0,46040.0,7943500
12000.0,12060.0,11840.0,11860.0,28045000
15700.0,15720.0,15500.0,15660.0,11365400
6500.0,6630.0,6420.0,6480.0,32510000
30200.0,30200.0,29700.0,29840.0,11600400
23640.0,24000.0,23440.0,23940.0,11779250
11440.0,11500.0,11360.0,11420.0,25979550
22440.0,22880.0,22360.0,22580.0,12570650
11680.0,11900.0,11640.0,11900.0,41690000
46500.0,48320.0,46000.0,47920.0,28357900
57000.0,57300.0,55500.0,56000.0,14180520
11800.0,11800.0,11500.0,11500.0,24129050
8380.0,8460.0,8340.0,8340.0,20245000
10400.0,10520.0,10320.0,10440.0,30044750
4120.0,4120.0,3940.0,4040.0,57535000
11440.0,11560.0,11280.0,11300.0,18269150
6900.0,7140.0,6790.0,7010.0,48595000
12860.0,12960.0,12720.0,12920.0,17081100
9780.0,9780.0,9660.0,9770.0,28050000
6940.0,7200.0,6900.0,7150.0,31875000
11540.0,11720.0,11500.0,11720.0,16499450
71900.0,71900.0,71900.0,71900.0,0
12040.0,12240.0,12000.0,12120.0,27616450
7390.0,7520.0,7350.0,7430.0,24895000
4900.0,4930.0,4790.0,4880.0,57170000
53000.0,53300.0,52700.0,53300.0,29178697
27340.0,27900.0,27200.0,27900.0,16612650
23880.0,24320.0,23800.0,24180.0,23702750
25200.0,25560.0,25020.0,25500.0,19113350
13760.0,13940.0,13440.0,13600.0,28970600
28440.0,28840.0,28340.0,28740.0,12322050
11020.0,11240.0,10980.0,11120.0,27902000
6880.0,7090.0,6820.0,7040.0,40000000
11480.0,11560.0,11480.0,11520.0,12117750
49400.0,49700.0,48700.0,49250.0,27407543
11160.0,11240.0,11080.0,11200.0,14548350
82400.0,82500.0,80700.0,80900.0,20038422
11820.0,11900.0,11660.0,11680.0,27388200
56200.0,57400.0,55900.0,56800.0,23501171
4340.0,4520.0,4320.0,4520.0,26345000
53780.0,54320.0,53700.0,54040.0,8196150
14540.0,14720.0,14400.0,14660.0,17170650
6060.0,6220.0,5930.0,6150.0,58125000
65500.0,66300.0,65200.0,65700.0,12330920
7760.0,8030.0,7740.0,8000.0,39630000
15400.0,15540.0,15260.0,15420.0,16446850
23860.0,24000.0,23400.0,23900.0,9401000
11720.0,11840.0,11720.0,11780.0,46066600
26000.0,26200.0,25860.0,26020.0,9752450
34440.0,35200.0,34400.0,34960.0,14001800
8660.0,8750.0,8630.0,8750.0,11770000
37740.0,38060.0,37720.0,37960.0,11102050
54400.0,55000.0,54300.0,54700.0,24051450
7200.0,7230.0,7020.0,7080.0,42635000
12560.0,12740.0,12560.0,12620.0,16956850
52000.0,52200.0,51200.0,51300.0,10314997
26840.0,27580.0,26760.0,27460.0,15138900
42450.0,42950.0,42150.0,42150.0,13423132
15100.0,15120.0,14900.0,14900.0,23315700
27480.0,27540.0,27280.0,27540.0,5745000
15580.0,15600.0,15160.0,15240.0,32766800
29800.0,30060.0,29300.0,30060.0,9335850
57800.0,57900.0,56700.0,56800.0,21158940
11100.0,11160.0,10980.0,11080.0,24930000
84500.0,86000.0,84200.0,84900.0,20483100
26600.0,27840.0,26480.0,26500.0,31523550
8770.0,8920.0,8630.0,8660.0,26750000
29240.0,29480.0,29160.0,29340.0,8122900
12100.0,12580.0,12100.0,12500.0,19508950
25200.0,25460.0,25120.0,25320.0,7517350
27820.0,28080.0,27660.0,28000.0,8954400
6860.0,6960.0,6680.0,6680.0,47235000
59200.0,59800.0,59100.0,59700.0,13107121
15000.0,15120.0,14720.0,14820.0,25489550
10140.0,10920.0,9820.0,10740.0,54704850
28280.0,28980.0,28120.0,28840.0,11733500
48500.0,48900.0,48320.0,48660.0,10792750
6000.0,6040.0,5790.0,5790.0,47465000
9550.0,9700.0,9540.0,9560.0,24865000
25560.0,25560.0,25260.0,25460.0,11265700
43700.0,44900.0,43700.0,44800.0,9520270
10700.0,10980.0,10700.0,10840.0,17561600
15400.0,15600.0,15400.0,15480.0,26708450
24600.0,25000.0,24580.0,24740.0,19694950
15380.0,15460.0,15280.0,15380.0,20841250
51900.0,52100.0,51300.0,51300.0,6833885
38300.0,38550.0,37450.0,37600.0,12471493
25960.0,26820.0,25900.0,26660.0,23504000
9990.0,10040.0,9870.0,10040.0,22495000
3480.0,3560.0,3460.0,3520.0,66365000
28180.0,28300.0,28020.0,28300.0,11103750
47350.0,47450.0,46500.0,46750.0,7985547
24740.0,24800.0,24440.0,24440.0,15778100
9500.0,9700.0,9440.0,9630.0,20545000
12840.0,12880.0,12620.0,12760.0,22223550
11020.0,11160.0,10900.0,11140.0,15836500
8350.0,8510.0,8330.0,8420.0,44425000
9770.0,9990.0,9620.0,9970.0,32818700
8690.0,8700.0,8600.0,8660.0,15915000
19040.0,19400.0,18900.0,18900.0,15182650
5520.0,5700.0,5400.0,5400.0,54110000
27180.0,27380.0,26920.0,27160.0,6770400
22100.0,22400.0,21780.0,22140.0,21731350
45740.0,46000.0,45540.0,45940.0,11160350
78500.0,78500.0,77400.0,77800.0,11996128
28360.0,28680.0,28360.0,28540.0,10552400
3900.0,3960.0,3870.0,3920.0,17745000
45500.0,46150.0,45400.0,45900.0,8625126
11380.0,11480.0,11380.0,11400.0,13728550
49600.0,49750.0,48600.0,48600.0,25010314
12520.0,12580.0,12220.0,12400.0,14063750
27060.0,27060.0,26700.0,27000.0,8195800
13500.0,14000.0,13460.0,13940.0,38604500
27400.0,27580.0,27280.0,27540.0,17066200
6340.0,6340.0,6220.0,6250.0,41540000
4530.0,4610.0,4440.0,4600.0,32740000
7550.0,7620.0,7440.0,7460.0,19605000
51000.0,52800.0,50800.0,52700.0,15207266
14800.0,14960.0,14660.0,14880.0,15576350
10260.0,10280.0,10040.0,10040.0,33175000
41800.0,41820.0,41160.0,41600.0,10021000
75600.0,76000.0,74100.0,75600.0,18330240
8150.0,8760.0,8060.0,8760.0,48100000
18400.0,18680.0,18400.0,18460.0,16274800
10220.0,10320.0,9710.0,9830.0,53855000
10820.0,11200.0,10820.0,11200.0,33052100
44950.0,45100.0,44650.0,45050.0,9803831
13080.0,13120.0,12920.0,13040.0,9120950
25000.0,25040.0,24320.0,24700.0,13475800
6420.0,6420.0,6420.0,6420.0,0
26420.0,27100.0,26140.0,26760.0,8680900
10700.0,10740.0,10520.0,10560.0,26480000
8860.0,8980.0,8830.0,8920.0,25245000
19200.0,19300.0,18700.0,18720.0,30669300
15240.0,15260.0,15060.0,15060.0,18784450
5900.0,6060.0,5860.0,6000.0,55605000
29700.0,30000.0,29680.0,30000.0,10594800
12000.0,12000.0,11740.0,11760.0,37403750
29400.0,29640.0,28860.0,28860.0,15831050
49050.0,49650.0,48850.0,49500.0,7871955
50060.0,50320.0,49760.0,50300.0,14204750
15680.0,15680.0,15300.0,15420.0,21318350
13560.0,13820.0,13540.0,13820.0,11793500
10700.0,10740.0,10440.0,10500.0,29978550
7220.0,7290.0,7160.0,7180.0,28255000
81900.0,82500.0,81300.0,81500.0,13342623
9020.0,9030.0,8810.0,8880.0,23055000
44450.0,44850.0,43900.0,44300.0,7318500
27520.0,27940.0,27440.0,27680.0,17780400
11400.0,11700.0,11400.0,11640.0,22351250
10840.0,10860.0,10480.0,10660.0,25788700
26000.0,26040.0,25640.0,25680.0,10779600
56700.0,57200.0,56000.0,56300.0,15558208
25400.0,25600.0,25140.0,25500.0,15281700
5660.0,5750.0,5570.0,5580.0,33475000
8510.0,8740.0,8510.0,8540.0,29513550
24700.0,25260.0,24700.0,25160.0,12675450
42000.0,42080.0,41600.0,41840.0,9683400
11220.0,11260.0,10940.0,10980.0,20235000
30780.0,31040.0,30560.0,31040.0,7999950
10060.0,10120.0,9720.0,9860.0,30113100
44600.0,44750.0,43700.0,44000.0,7777124
4040.0,4100.0,3980.0,4070.0,25230000
8400.0,8480.0,8360.0,8470.0,21905000
51840.0,51860.0,50080.0,50460.0,15770300
45640.0,45780.0,44720.0,44720.0,15762350
18560.0,19100.0,18500.0,19060.0,19565800
48800.0,49200.0,48300.0,49000.0,14206216
42750.0,43400.0,42400.0,43250.0,12110702
57000.0,58800.0,56400.0,58600.0,48431566
77600.0,77800.0,76900.0,77500.0,8785122
8370.0,8500.0,8270.0,8500.0,23680000
9090.0,9580.0,9090.0,9510.0,24954950
66500.0,67600.0,66500.0,67500.0,17073727
46700.0,46950.0,46200.0,46650.0,6878761
60700.0,60800.0,59600.0,60100.0,16910230
11520.0,11680.0,11520.0,11640.0,14245000
87500.0,88600.0,86500.0,88100.0,25318011
25500.0,25640.0,25140.0,25400.0,18619250
25380.0,25600.0,25240.0,25580.0,8388400
24140.0,24520.0,24140.0,24520.0,7545750
29920.0,30120.0,29720.0,30060.0,12464350
8990.0,9120.0,8980.0,9060.0,34375000
26340.0,26960.0,26280.0,26880.0,16315000
15600.0,16040.0,15560.0,15960.0,28730500
25140.0,25320.0,24960.0,25180.0,9573400
78900.0,79600.0,78400.0,78500.0,31490096
8600.0,8600.0,8420.0,8480.0,32550000
25980.0,25980.0,25600.0,25600.0,11670000
49100.0,49350.0,48800.0,48800.0,15319700
21140.0,21660.0,20920.0,21280.0,25893000
48750.0,48900.0,48450.0,48850.0,14337913
25960.0,26000.0,25720.0,25720.0,7082150
31700.0,32360.0,31700.0,31960.0,12836800
89000.0,89000.0,86500.0,87200.0,25211127
47780.0,47780.0,47180.0,47480.0,9384700
11360.0,11380.0,11200.0,11320.0,18370000
9560.0,9590.0,9510.0,9540.0,10675000
3820.0,3910.0,3780.0,3880.0,42295000
17560.0,17700.0,17440.0,17480.0,17246250
8300.0,8390.0,8250.0,8360.0,20205000
28800.0,28800.0,28400.0,28400.0,7814600
18680.0,18900.0,18540.0,18900.0,18569150
11320.0,11480.0,11260.0,11380.0,22852100
13160.0,13220.0,12880.0,13100.0,22329450
25720.0,25920.0,25600.0,25720.0,6499850
3500.0,3780.0,3500.0,3780.0,84140000
13560.0,13560.0,13080.0,13080.0,33419850
13040.0,13160.0,12920.0,13000.0,16781050
73900.0,74000.0,72900.0,73200.0,15803395
29020.0,29080.0,28500.0,28740.0,13006800
7950.0,8160.0,7950.0,8080.0,45980000
17600.0,17980.0,17560.0,17980.0,21107200
3800.0,3890.0,3770.0,3840.0,52900000
6480.0,6550.0,6380.0,6500.0,28925000
26020.0,26100.0,24900.0,25220.0,31751200
11000.0,11140.0,11000.0,11040.0,30527900
22320.0,22420.0,22080.0,22300.0,15148300
10060.0,10140.0,9470.0,9470.0,51000000
80000.0,80200.0,79800.0,79800.0,9863450
31660.0,31760.0,31260.0,31740.0,18790150
15580.0,15920.0,15460.0,15920.0,18605950
15160.0,15220.0,14940.0,15000.0,25705750
44050.0,44250.0,43450.0,43650.0,7538720
13520.0,13520.0,13140.0,13140.0,19037300
10900.0,11020.0,10680.0,10700.0,31046950
9620.0,9690.0,9130.0,9130.0,28528400
15400.0,15640.0,15340.0,15620.0,14274900
22000.0,22280.0,21980.0,22100.0,21837450
10920.0,11180.0,10860.0,11120.0,48280700
7540.0,7560.0,7240.0,7240.0,74720000
76800.0,76800.0,75700.0,76000.0,15347486
8600.0,9530.0,8530.0,9270.0,49703350
14740.0,14860.0,14400.0,14400.0,24682750
5000.0,5050.0,4800.0,4800.0,30140000
11760.0,11860.0,11580.0,11640.0,30470000
13100.0,13240.0,13020.0,13100.0,17595050
20560.0,21000.0,20520.0,20920.0,14630750
3160.0,3160.0,3160.0,3160.0,0
11620.0,11940.0,11560.0,11760.0,31776550
5720.0,5750.0,5580.0,5580.0,59235000
25400.0,25620.0,25320.0,25500.0,6702700
42650.0,42900.0,41900.0,42150.0,14347746
25600.0,25760.0,25540.0,25600.0,19181850
9120.0,9230.0,9080.0,9180.0,17320000
11700.0,11800.0,11440.0,11520.0,60840000
28200.0,28700.0,28200.0,28520.0,16419700
11740.0,11800.0,11360.0,11440.0,37513450
6550.0,6680.0,6530.0,6670.0,47120000
7280.0,7300.0,7120.0,7140.0,20565000
15560.0,15680.0,15420.0,15560.0,9997950
4010.0,4050.0,3930.0,4000.0,23500000
11720.0,11840.0,11660.0,11700.0,21889000
9600.0,9700.0,9580.0,9670.0,18165000
16120.0,16540.0,16120.0,16440.0,14537100
15700.0,15800.0,15440.0,15580.0,15496050
5600.0,5740.0,5560.0,5710.0,41190000
9600.0,9740.0,9470.0,9520.0,30460450
42150.0,42800.0,42100.0,42600.0,6613009
45520.0,45660.0,44480.0,44640.0,12433600
25640.0,25980.0,25620.0,25960.0,6612050
11120.0,11160.0,10940.0,11020.0,20630000
8560.0,8610.0,8510.0,8510.0,18415000
11680.0,11720.0,11420.0,11580.0,20025650
16600.0,16620.0,16320.0,16500.0,11337150
12160.0,12180.0,11900.0,11900.0,28400400
15600.0,15720.0,15540.0,15680.0,12330600
7120.0,7200.0,7010.0,7160.0,30960000
10000.0,10180.0,9700.0,9830.0,38703200
9120.0,9210.0,9050.0,9130.0,37555000
28820.0,29120.0,28620.0,29000.0,8574600
20800.0,20820.0,20300.0,20320.0,19283000
10940.0,11040.0,10800.0,10920.0,29019850
8800.0,8890.0,8760.0,8820.0,22185000
13120.0,13120.0,12940.0,13040.0,14429300
26400.0,26420.0,25940.0,26140.0,17380750
3300.0,3340.0,3260.0,3280.0,21555000
5920.0,6140.0,5910.0,6130.0,23500000
49800.0,50300.0,49500.0,49900.0,12059812
15720.0,15820.0,15640.0,15800.0,9081550
6280.0,6280.0,6280.0,6280.0,0
16800.0,16860.0,16600.0,16680.0,9138450
77500.0,77600.0,76800.0,77400.0,17055590
13240.0,13440.0,13200.0,13360.0,17199900
13400.0,13560.0,13240.0,13560.0,21013800
27260.0,27620.0,27260.0,27440.0,8788650
11340.0,11780.0,11280.0,11740.0,38127050
70800.0,72200.0,70700.0,71500.0,16812570
46750.0,46750.0,45800.0,46600.0,12436570
6080.0,6250.0,6070.0,6240.0,21445000
81500.0,81900.0,81100.0,81800.0,14999855
10760.0,10840.0,10600.0,10620.0,22620000
25560.0,25700.0,25220.0,25600.0,8023300
25820.0,26020.0,25800.0,25840.0,9437050
6150.0,6250.0,6030.0,6030.0,60330000
24980.0,25300.0,24900.0,25040.0,13237700
11880.0,12120.0,11800.0,12060.0,14641400
48660.0,49160.0,48300.0,49160.0,13532700
49900.0,50200.0,49900.0,50100.0,6058105
28420.0,28640.0,28420.0,28600.0,13819000
48700.0,49560.0,48320.0,49040.0,10067000
9720.0,9770.0,9590.0,9720.0,22543000
13040.0,13220.0,13000.0,13180.0,15312250
6810.0,7040.0,6700.0,7040.0,72025000
6880.0,7070.0,6860.0,7060.0,39365000
25880.0,25880.0,25540.0,25600.0,5741500
25880.0,26220.0,25640.0,26140.0,14322750
4410.0,4450.0,4310.0,4340.0,21695000
24560.0,24640.0,23980.0,24000.0,11547150
25000.0,25500.0,24620.0,25260.0,13734450
3810.0,3820.0,3750.0,3760.0,10450000
11480.0,11500.0,11380.0,11460.0,16629900
6740.0,7000.0,6680.0,6800.0,36580000
16380.0,16560.0,16020.0,16260.0,17063100
11040.0,11440.0,10960.0,11340.0,35586400
12360.0,12360.0,12100.0,12160.0,15155400
19360.0,19660.0,19320.0,19420.0,13609350
49700.0,50180.0,49500.0,49800.0,10374750
17860.0,17960.0,17740.0,17960.0,11215100
11260.0,11360.0,11120.0,11160.0,19331000
8700.0,8900.0,8680.0,8890.0,22945000
43750.0,44300.0,43750.0,44000.0,9899073
6240.0,6350.0,6040.0,6120.0,47680000
5200.0,5280.0,5090.0,5150.0,53120000
14200.0,14620.0,14200.0,14620.0,31875550
32200.0,32480.0,32120.0,32280.0,13053100
23340.0,23600.0,23060.0,23360.0,10398350
45850.0,46150.0,45450.0,45950.0,6741395
6890.0,6900.0,6580.0,6880.0,105785000
70600.0,70900.0,70200.0,70700.0,14410038
7150.0,7300.0,7120.0,7190.0,71690000
46500.0,47150.0,45500.0,45550.0,13112253
46500.0,47200.0,46200.0,46950.0,8694009
11280.0,11680.0,11260.0,11360.0,20010000
72400.0,74000.0,72300.0,73900.0,19411326
25380.0,25500.0,25240.0,25240.0,9805350
29660.0,29780.0,29540.0,29780.0,8183550
11620.0,11740.0,11520.0,11740.0,21367600
26420.0,26960.0,26360.0,26800.0,30612650
15200.0,15460.0,15200.0,15380.0,26013000
25540.0,25900.0,25540.0,25800.0,9425350
3940.0,3940.0,3820.0,3870.0,44685000
5730.0,5820.0,5670.0,5760.0,54070000
11680.0,12020.0,11660.0,11980.0,42482950
4140.0,4240.0,4040.0,4060.0,51520000
14840.0,14840.0,14480.0,14660.0,13001850
29740.0,29760.0,29440.0,29700.0,9369050
55500.0,56000.0,55000.0,55200.0,12993228
11240.0,11300.0,11140.0,11200.0,20140000
25220.0,25740.0,24980.0,25740.0,13857750
10400.0,10720.0,10400.0,10720.0,50741850
55960.0,55980.0,55020.0,55300.0,6272900
10440.0,10620.0,10360.0,10400.0,24010000
11160.0,11400.0,11120.0,11200.0,53374150
55800.0,55900.0,53400.0,53400.0,30760032
58800.0,59800.0,58500.0,59200.0,13777393
22800.0,22820.0,22080.0,22080.0,11360850
11160.0,11260.0,10800.0,10880.0,27731950
50840.0,51340.0,50020.0,51340.0,14865050
76700.0,77100.0,75900.0,76800.0,16114775
9490.0,9590.0,9390.0,9540.0,25990000
26260.0,26500.0,26120.0,26500.0,12054550
